<<<<<<< HEAD
district,mandal,village,rainfall_mm,date,centroid_lat,centroid_lon,year,month,day,rain_lag1,rain_lag2,predicted_rain,risk_level
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,15.025367797481762,79.23919385366698,2022,1,2,0.6886168,0.5961559,0.83596682,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,17.835747029447514,83.30234846032162,2022,1,2,0.5961559,0.6886168,0.8882837739999999,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,16.423473505439787,81.54801025985749,2022,1,2,1.7183411,0.5961559,0.33784256399999996,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,13.728068968802948,79.48660193079844,2022,1,2,0.27326423,1.7183411,0.76769793,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,17.320078308673697,82.4186269013265,2022,1,2,1.0664964,0.27326423,1.7152228,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,15.49589540401689,78.01984657245178,2022,1,2,1.7183411,1.0664964,0.690224,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,13.34605217231822,79.12770022485425,2022,1,2,0.5961559,1.7183411,0.663846734,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,14.207882828487394,79.45147484585078,2022,1,2,0.36573622,0.5961559,0.752896306,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,15.724934613259697,78.70501300178738,2022,1,2,0.5961559,0.36573622,1.05728556,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,13.030178807205091,79.1542459703443,2022,1,2,0.5961559,0.5961559,0.8137818659999999,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,18.655446774809132,84.1497206168474,2022,1,2,1.0664964,0.5961559,0.74570054,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,15.47279209922521,77.06168262692475,2022,1,2,0.6886168,1.0664964,0.35633474400000004,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,15.311312048278866,79.07766254521977,2022,1,2,0.27326423,0.6886168,0.9036598719999999,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,13.428954094638213,79.9052968356108,2022,1,2,0.36573622,0.27326423,1.3272342799999999,LOW
Markapuram,Dornala,Forest,1.7027496,2022-01-02,13.600033418747747,79.21649688373148,2022,1,2,1.0664964,0.36573622,1.29709648,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,15.450859023347862,78.23291098644843,2022,1,2,1.7027496,1.0664964,1.58485386,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,15.45661151346465,78.68599137344472,2022,1,2,1.7183411,1.7027496,1.15880475,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,18.96943781579548,84.45203531861524,2022,1,2,1.7183411,1.7183411,1.089895844,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,17.413456477895295,82.11346556914735,2022,1,2,0.36573622,1.7183411,0.411820156,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,17.66392887805838,82.49935194680832,2022,1,2,0.36573622,0.36573622,0.5591613040000001,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,14.825854960048078,79.38561289217198,2022,1,2,0.27326423,0.36573622,0.786192328,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,14.225076940721532,79.51163543674188,2022,1,2,1.0664964,0.27326423,0.6811222060000001,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,13.33975349463508,79.1488203533038,2022,1,2,0.6886168,1.0664964,0.9724283,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,13.57818949165973,78.73677861924837,2022,1,2,1.0664964,0.6886168,0.605546286,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,18.948942978760275,84.46919891003265,2022,1,2,0.6886168,1.0664964,0.962642986,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,15.497617239227232,78.1192068879738,2022,1,2,1.0664964,0.6886168,1.0664964,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,13.793835553717756,78.97067671502603,2022,1,2,1.0664964,1.0664964,0.9005415720000001,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,13.964522100776898,77.90275381320295,2022,1,2,0.36573622,1.0664964,0.6362571960000001,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,17.34916912584253,81.54490050488849,2022,1,2,0.36573622,0.36573622,1.447820124,LOW
Markapuram,Dornala,Forest,1.7027496,2022-01-02,17.432234663009375,82.28971819912758,2022,1,2,1.7183411,0.36573622,0.808375064,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,13.792989174813275,78.30477476040892,2022,1,2,1.7027496,1.7183411,0.76769793,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,14.865678037540109,79.22848420761119,2022,1,2,1.0664964,1.7027496,0.9036598719999999,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,13.093423894150243,79.01069002186809,2022,1,2,0.36573622,1.0664964,1.03879338,LOW
Markapuram,Dornala,Forest,1.7027496,2022-01-02,14.71979862497606,78.90291359555675,2022,1,2,0.5961559,0.36573622,1.7027496,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,13.33975349463508,79.1488203533038,2022,1,2,1.7027496,0.5961559,0.49648899800000007,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,16.50914624953144,80.39770186929907,2022,1,2,0.27326423,1.7027496,1.043811908,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,15.034953569875766,78.68904699357844,2022,1,2,0.36573622,0.27326423,0.771390704,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,17.51747388471715,82.26381401808334,2022,1,2,0.5961559,0.36573622,0.926344364,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,17.7665208680028,81.61167291583041,2022,1,2,1.0664964,0.5961559,0.81747464,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,14.069067570598888,78.1968749820981,2022,1,2,0.5961559,1.0664964,0.887067066,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,14.29922829285746,79.13896188914688,2022,1,2,0.6886168,0.5961559,1.7152228,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,13.901093457619428,78.60456339155878,2022,1,2,1.7183411,0.6886168,0.43191066399999994,LOW
Markapuram,Dornala,Forest,1.7027496,2022-01-02,16.665427281494505,80.50314939496452,2022,1,2,0.27326423,1.7183411,1.45136662,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,14.452074673489465,78.91715521531036,2022,1,2,1.7027496,0.27326423,0.8945616600000001,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,15.251899989988964,77.63993661544932,2022,1,2,0.6886168,1.7027496,0.83908512,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,18.460848038917483,83.22433345100389,2022,1,2,0.5961559,0.6886168,1.032812104,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,18.59655998112384,84.10436299403185,2022,1,2,0.6886168,0.5961559,0.9078499659999999,LOW
Nandyal,Velgode,Forest,0.36573622,2022-01-02,14.053451073419447,78.85066615515669,2022,1,2,1.0664964,0.6886168,0.505888256,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,15.661930966926628,77.26080833860523,2022,1,2,0.36573622,1.0664964,0.5622796040000001,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,13.203796029510965,79.13746613346956,2022,1,2,0.27326423,0.36573622,0.27326423,LOW
Tirupati,Chandragiri,Forest,0.6886168,2022-01-02,14.63929773710155,78.29929607237904,2022,1,2,0.27326423,0.27326423,0.6886168,LOW
Nandyal,Atmakur,Forest,1.0664964,2022-01-02,17.597206583891435,81.93739428744428,2022,1,2,0.6886168,0.27326423,1.19374704,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,14.32769767753978,79.44832093870936,2022,1,2,1.0664964,0.6886168,0.8666710759999999,LOW
Markapuram,Yerragondapalem,Forest,0.27326423,2022-01-02,15.49589540401689,78.01984657245178,2022,1,2,0.27326423,1.0664964,0.27326423,LOW
Tirupati,Venkatagiri,Forest,1.7183411,2022-01-02,18.692850509650565,84.18768636485363,2022,1,2,0.27326423,0.27326423,1.2663487199999999,LOW
Tirupati,Ramachandrapuram,Forest,0.5961559,2022-01-02,17.65672308024738,81.23915502319126,2022,1,2,1.7183411,0.27326423,0.83596682,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.305495714047677,81.41580468881584,2022,1,3,0.5961559,1.7183411,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.363064592958995,78.96498775670055,2022,1,3,0.46862215,0.5961559,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.907232212118616,78.48166132757234,2022,1,3,0.40908703,0.46862215,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.300656394239557,78.15039572198377,2022,1,3,0.40908703,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.434099146296315,78.78946368992477,2022,1,3,0.40908703,0.40908703,0.42099405400000006,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.792391121850137,83.03885031677706,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.177882949567175,78.92499100645803,2022,1,3,0.46862215,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.728068968802948,79.48660193079844,2022,1,3,0.46862215,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.408825639589695,79.38514287028316,2022,1,3,0.46862215,0.46862215,0.432901078,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.430973586278071,79.21072349116668,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.208790018465443,79.63060711793149,2022,1,3,0.46862215,0.40908703,0.40908703000000013,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.71979862497606,78.90291359555675,2022,1,3,0.40908703,0.46862215,0.432901078,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.49589540401689,78.01984657245178,2022,1,3,0.40908703,0.40908703,0.44083909400000004,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.336545169855377,82.46420270599928,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.865678037540109,79.22848420761119,2022,1,3,0.46862215,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.691424877884744,79.22824736358908,2022,1,3,0.46862215,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.60544965614199,82.2127309892514,2022,1,3,0.46862215,0.46862215,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,16.101494969290993,79.08675501185918,2022,1,3,0.40908703,0.46862215,0.4567151259999999,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.173680582247144,77.87646925423127,2022,1,3,0.46862215,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.12774501938081,78.34563786236595,2022,1,3,0.46862215,0.46862215,0.444808102,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.12241259650268,83.45288976105246,2022,1,3,0.40908703,0.46862215,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.901803444633527,79.01666686043393,2022,1,3,0.40908703,0.40908703,0.42099405400000006,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.362035540013963,79.7711715419386,2022,1,3,0.40908703,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.124692275842731,78.92676441935158,2022,1,3,0.40908703,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.133643283928356,79.05753032294338,2022,1,3,0.40908703,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.428954094638213,79.9052968356108,2022,1,3,0.40908703,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.199970391454055,81.09679516365908,2022,1,3,0.40908703,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.192790552892166,79.26842149648326,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.655446774809132,84.1497206168474,2022,1,3,0.46862215,0.40908703,0.4329010780000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,18.74600201828074,84.24159286676792,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.859723151653563,78.6999418149999,2022,1,3,0.46862215,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.063705490135487,81.04875017614894,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,12.663595204922782,78.33317984218392,2022,1,3,0.46862215,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.33575690272652,78.96960668288108,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.450924670690954,79.20328174899613,2022,1,3,0.46862215,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.279400576197428,78.32985515014842,2022,1,3,0.46862215,0.46862215,0.46862214999999996,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.153757969867629,78.97234383273549,2022,1,3,0.46862215,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.823470708229937,82.30785441637691,2022,1,3,0.46862215,0.46862215,0.415040542,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.275818130881284,77.79259942709652,2022,1,3,0.40908703,0.46862215,0.44242669720000005,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.38300876618472,82.03412039276932,2022,1,3,0.40908703,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.819735103959989,79.11662949933222,2022,1,3,0.40908703,0.40908703,0.42099405400000006,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.42491386606921,81.38253904776819,2022,1,3,0.40908703,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.32909394098863,77.9111954681113,2022,1,3,0.40908703,0.40908703,0.40908703000000013,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.45711171476009,77.14132951332078,2022,1,3,0.40908703,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.901093457619428,78.60456339155878,2022,1,3,0.40908703,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.497617239227232,78.1192068879738,2022,1,3,0.46862215,0.40908703,0.446792606,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.914311576706073,82.16401088404137,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.39642864961208,81.7160449633558,2022,1,3,0.46862215,0.40908703,0.4329010780000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.496927754471573,78.64166435779727,2022,1,3,0.46862215,0.46862215,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.613427315057255,82.078419933489,2022,1,3,0.46862215,0.46862215,0.40908703000000013,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.019402708669144,77.91158041290224,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.428954094638213,79.9052968356108,2022,1,3,0.46862215,0.40908703,0.444808102,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.473098681110988,79.4531585912589,2022,1,3,0.46862215,0.46862215,0.432901078,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.5631926274413,78.35564538636204,2022,1,3,0.40908703,0.46862215,0.444808102,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.497617239227232,78.1192068879738,2022,1,3,0.46862215,0.40908703,0.446792606,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.742783892524763,80.56478479951312,2022,1,3,0.46862215,0.46862215,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.845910626738046,81.90697309675066,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.124692275842731,78.92676441935158,2022,1,3,0.46862215,0.40908703,0.444808102,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.579802093821773,82.81218659531814,2022,1,3,0.46862215,0.46862215,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.791838808742988,81.1243410804969,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.34605217231822,79.12770022485425,2022,1,3,0.46862215,0.40908703,0.444808102,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,18.83345750722287,84.40903469868196,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.460418231862505,81.69626473881844,2022,1,3,0.46862215,0.40908703,0.42099405400000006,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.787376456013792,81.33404786827136,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.131804156641303,78.22277242095306,2022,1,3,0.46862215,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.879578939007937,78.67723342070953,2022,1,3,0.40908703,0.46862215,0.4567151259999999,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,13.941483015949329,78.24986307696267,2022,1,3,0.46862215,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.313435337768283,81.78168658462654,2022,1,3,0.40908703,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,18.39180581831618,83.1297126531155,2022,1,3,0.46862215,0.40908703,0.444808102,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.866446397228708,78.57388309620104,2022,1,3,0.46862215,0.46862215,0.46862214999999996,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.727695549367816,81.09965361848633,2022,1,3,0.46862215,0.46862215,0.40908703000000013,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.319251121376773,79.48186489670309,2022,1,3,0.40908703,0.46862215,0.40908702999999996,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.539099795808163,80.39775504787048,2022,1,3,0.40908703,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.551178145283007,81.99198278465522,2022,1,3,0.40908703,0.40908703,0.444808102,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.169804971174663,77.74401917658871,2022,1,3,0.46862215,0.40908703,0.432901078,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.835249976315708,79.29461986634001,2022,1,3,0.40908703,0.46862215,0.46862214999999996,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.341716515305365,82.10676785967702,2022,1,3,0.46862215,0.40908703,0.4448081020000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.603036124735223,84.06924634198198,2022,1,3,0.46862215,0.46862215,0.420994054,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.119984427902835,79.36308247099174,2022,1,3,0.40908703,0.46862215,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.808878740964015,78.54830637226478,2022,1,3,0.40908703,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.835747029447514,83.30234846032162,2022,1,3,0.46862215,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.544546515745374,79.14016508439431,2022,1,3,0.46862215,0.46862215,0.444808102,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.939747612788658,79.93196462724967,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.408825639589695,79.38514287028316,2022,1,3,0.46862215,0.40908703,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,14.967008100001324,79.12028726972093,2022,1,3,0.46862215,0.46862215,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.791838808742988,81.1243410804969,2022,1,3,0.46862215,0.46862215,0.40908703000000013,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.15687935460797,80.93842591284785,2022,1,3,0.40908703,0.46862215,0.46862215,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.76790622835498,79.209887004307,2022,1,3,0.46862215,0.40908703,0.4567151259999999,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.501443198774837,79.58941126793269,2022,1,3,0.46862215,0.46862215,0.46862214999999996,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,16.42769107763368,79.97406862639694,2022,1,3,0.46862215,0.46862215,0.444808102,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.192585361734228,82.48525014571815,2022,1,3,0.46862215,0.46862215,0.4329010780000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.39251858889323,79.69863205383315,2022,1,3,0.40908703,0.46862215,0.40908702999999996,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.86151519954594,81.93181114118994,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,17.511525216607485,82.83252131191986,2022,1,3,0.46862215,0.40908703,0.4329010780000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.344724143427374,82.91866153351826,2022,1,3,0.40908703,0.46862215,0.429924322,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.459750843951651,78.05420651146291,2022,1,3,0.40908703,0.40908703,0.447784858,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,12.92755792707595,78.44248768061452,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,17.366304472687716,82.23077845143678,2022,1,3,0.46862215,0.40908703,0.4329010780000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.411104686153944,77.96414135795419,2022,1,3,0.46862215,0.46862215,0.40908703000000013,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.29922829285746,79.13896188914688,2022,1,3,0.40908703,0.46862215,0.432901078,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,13.321403866651991,79.35234339071415,2022,1,3,0.40908703,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.42769107763368,79.97406862639694,2022,1,3,0.46862215,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,16.445495262922577,80.58108971045135,2022,1,3,0.40908703,0.46862215,0.40908702999999996,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,18.70775953763841,84.13545104078426,2022,1,3,0.40908703,0.40908703,0.4329010780000001,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.025367797481762,79.23919385366698,2022,1,3,0.46862215,0.40908703,0.456715126,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,16.023211513005474,78.54390567951133,2022,1,3,0.46862215,0.46862215,0.4567151259999999,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.042542460569292,79.20938150329768,2022,1,3,0.46862215,0.46862215,0.444808102,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,15.901803444633527,79.01666686043393,2022,1,3,0.40908703,0.46862215,0.46862214999999996,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.386113072391373,79.33913005830732,2022,1,3,0.46862215,0.40908703,0.420994054,LOW
Alluri Sitharama Raju,Dumbriguda,Forest,0.46862215,2022-01-03,18.344724143427374,82.91866153351826,2022,1,3,0.40908703,0.46862215,0.429924322,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,15.661930966926628,77.26080833860523,2022,1,3,0.46862215,0.40908703,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,14.287556475674778,78.17038219447551,2022,1,3,0.40908703,0.46862215,0.4090870300000001,LOW
Alluri Sitharama Raju,Munchingiputtu,Forest,0.40908703,2022-01-03,18.59655998112384,84.10436299403185,2022,1,3,0.40908703,0.40908703,0.42099405400000006,LOW
